study,number,params_max_allowed_bout_overlap,params_max_bout_gap,params_prefilter_recipient_bouts,params_quantile_range_lower-approach,params_quantile_range_lower-chase,params_quantile_range_lower-dart_bite,params_quantile_range_lower-frontal_display,params_quantile_range_lower-lateral_display,params_quantile_range_lower-none,params_quantile_range_lower-quiver,params_quantile_range_upper-approach,params_quantile_range_upper-chase,params_quantile_range_upper-dart_bite,params_quantile_range_upper-frontal_display,params_quantile_range_upper-lateral_display,params_quantile_range_upper-none,params_quantile_range_upper-quiver,params_quantile_range_window_lower-approach,params_quantile_range_window_lower-chase,params_quantile_range_window_lower-dart_bite,params_quantile_range_window_lower-frontal_display,params_quantile_range_window_lower-lateral_display,params_quantile_range_window_lower-none,params_quantile_range_window_lower-quiver,params_quantile_range_window_upper-approach,params_quantile_range_window_upper-chase,params_quantile_range_window_upper-dart_bite,params_quantile_range_window_upper-frontal_display,params_quantile_range_window_upper-lateral_display,params_quantile_range_window_upper-none,params_quantile_range_window_upper-quiver,params_smoothing_function,params_smoothing_window-approach,params_smoothing_window-chase,params_smoothing_window-dart_bite,params_smoothing_window-frontal_display,params_smoothing_window-lateral_display,params_smoothing_window-none,params_smoothing_window-quiver,params_threshold-approach,params_threshold-chase,params_threshold-dart_bite,params_threshold-frontal_display,params_threshold-lateral_display,params_threshold-none,params_threshold-quiver,params_weight_max_probability,value
0,1813,13,27,True,0.3591823084221498,0.4398004074403189,0.46395787438732383,0.23115007509514898,0.3560836762275679,0.4704460560449542,0.43762918362460673,0.6798478217144067,0.9614958849213836,0.9788338943769375,0.643842713912526,0.8098319520225566,0.7493793932472245,0.861818618342429,70,68,72,12,82,34,42,72,80,34,18,82,70,80,median,80,78,74,64,90,62,78,0.16026850678268625,0.7640303286077952,0.08852425436332509,0.8487542652512489,0.438745399642551,0.022719812666289935,0.30966336600539573,0.7537558399185882,0.4808409491903315
0,1814,13,27,True,0.3626841918709801,0.43956352189487474,0.4665678502235828,0.4301139032667544,0.42735911932266557,0.47217167888728495,0.45961427388684956,0.6845353887715763,0.965737452612151,0.9327268357930125,0.6459161939792875,0.8116579965438401,0.749037397257108,0.8603931867009903,70,68,72,52,82,34,42,72,80,36,22,82,70,80,median,80,78,74,64,90,62,78,0.15653418183400883,0.7649271225614246,0.1330460938848697,0.8514164252728363,0.5423915786721939,0.027946202148482608,0.31297087527986445,0.7459542133321891,0.4836486655393834
0,1815,13,27,True,0.36490540450826725,0.4402332904903561,0.4707239195873118,0.43165018338648997,0.4248190617079957,0.47144195793018795,0.43912183388210624,0.6809820551580461,0.957255493399302,0.8071157656104796,0.6428292460164053,0.8074163711308697,0.7492948302516839,0.8635550037818132,70,68,72,14,82,34,42,72,80,32,18,80,70,80,median,80,78,74,64,90,62,78,0.1555045541113464,0.7624700961355536,0.0905261794376633,0.8496377273456858,0.5383771583868032,0.022608352327946238,0.315997201096402,0.7474005043416028,0.4823361853397049
0,1816,13,27,True,0.362983858744863,0.42845998532848967,0.46632107342137435,0.23642767082403715,0.4288200079083849,0.4710155595477502,0.4551643290794277,0.683394721692627,0.9635516702428586,0.8318235602671956,0.6447656645752375,0.8114621827928619,0.7450025928914016,0.8681944928373783,70,68,72,52,82,34,42,74,80,32,18,90,70,84,median,80,78,74,64,90,62,78,0.15864540222055284,0.7632469339698439,0.09841918244424414,0.8507657743301823,0.43485153201925375,0.020034779941853008,0.3139956611834978,0.7560979236996203,0.4814760996600058
0,1817,13,27,True,0.3680769932136108,0.42722809637786907,0.4666241056502121,0.23939142741422054,0.42737921371120907,0.4690621310692151,0.4599733837130522,0.6818462378026636,0.962809980439344,0.8076207507395426,0.645274406583826,0.813340433202588,0.7264289193471932,0.8619029172026704,70,68,72,14,82,34,42,28,80,32,18,80,70,80,median,80,78,74,64,90,62,78,0.1653604197328334,0.7652564042037431,0.12947262936869727,0.8536400085209643,0.5363422192354608,0.02220588496128718,0.31270069394234656,0.7508753375073952,0.48377541028362014
0,1818,13,27,True,0.3655655351355772,0.42754830864739346,0.4661618056012944,0.4311116064551063,0.4259580227195423,0.4694245029480801,0.45591892165858355,0.6839427811126634,0.9634336130229434,0.9921101864345796,0.6417836851015988,0.8122303861245941,0.7816476597194335,0.8637939966461237,70,68,72,14,82,34,42,72,80,34,18,80,70,80,mean,80,78,74,64,90,62,78,0.0895967469979993,0.7653158064013406,0.1253868729712712,0.8484491761260544,0.44005903906311944,0.022129378554436297,0.3116458018684809,0.7498103119864157,0.45547665227159434
0,1819,13,27,True,0.36580658627841656,0.42665680080325386,0.4658403048079222,0.43103723226003465,0.4274517172836999,0.4702770199321902,0.4577351142422305,0.684062260984959,0.9668108609954864,0.9812256544449036,0.645244884015738,0.8300161766857,0.7483627121148394,0.8650863488787229,70,68,74,14,82,34,42,72,80,32,18,80,70,80,mean,80,78,74,64,90,62,78,0.1656143721210761,0.7665959665917654,0.10678653946019773,0.912425274774119,0.4281248200018467,0.022609960944555606,0.31033297063953974,0.750511780919139,0.4456425603440227
0,1820,13,28,True,0.3582843318534904,0.4259783273577727,0.46701011020844424,0.2046075275737329,0.42747020792124063,0.4703616048149951,0.4571499239604837,0.6797823135527339,0.9640553675996021,0.8077610281390504,0.6439117063591688,0.8111519947765128,0.7499070021348969,0.8607394696613504,70,68,72,14,82,34,42,72,80,34,18,90,70,84,median,80,78,74,64,90,62,78,0.15515119636412997,0.7639901463898253,0.10812666771522997,0.8556860495988972,0.5364708077707407,0.020561739939278213,0.3085342452481002,0.7500909944646603,0.4830930590298233
0,1821,13,27,True,0.36061818979466453,0.4269096926044569,0.4674806492202113,0.4274659416125567,0.4273987712945426,0.47030830347730196,0.4558886535776601,0.6819885364741808,0.9656337548625761,0.9825095863423309,0.6430982949067616,0.8117936024952981,0.7460309162156451,0.8613322081889012,70,62,72,14,82,34,42,72,80,34,18,80,70,80,mean,80,78,74,64,90,62,78,0.08794040311359431,0.7593381127525162,0.10967020295742799,0.848513679805339,0.5363203542423581,0.017863295595996892,0.31499061344734497,0.7567887294460415,0.45707903605365907
0,1822,13,27,True,0.36375400863965296,0.42638696926325104,0.46809127686029334,0.21743999639540137,0.430572323160341,0.49039295833893465,0.4572671322922009,0.68256947594847,0.963122606959523,0.8308847497671769,0.6369978816912161,0.8090925381036566,0.7476141915137839,0.8647346723691561,70,62,72,14,82,34,42,72,84,34,18,80,70,80,mean,80,78,74,64,90,62,78,0.15852733339401823,0.7630517018548038,0.12227951887427103,0.8458462179535228,0.5431313610330716,0.021305778982346497,0.31130035694876085,0.7522896658177256,0.4578635546090726
0,1823,13,27,True,0.35514874188761336,0.4285214152466585,0.4681005566996883,0.21073714743424504,0.42951673329262097,0.49094982051386266,0.4583648933260557,0.6806411409348642,0.9636575504781669,0.9717640290078122,0.6481022070120569,0.8103751420260246,0.7499358219935629,0.8586613748133867,70,62,72,14,82,34,42,72,84,34,18,80,70,80,mean,80,78,74,64,90,62,78,0.08721316855270803,0.7670753854703841,0.13039954602049386,0.849007523536966,0.42550384523996654,0.01909161557336221,0.31124085488765857,0.7552871596001528,0.4552487970899876
0,1824,13,23,True,0.37391522248008113,0.4285209362594091,0.4656535610286677,0.4298817431939122,0.3561758591436938,0.4904745227447702,0.4566250367655967,0.6819195423473675,0.9639724938124679,0.8092284040327353,0.6484245420633266,0.8108896523699889,0.9889078644168683,0.864301692316635,70,62,72,20,82,34,42,72,80,34,18,80,70,80,median,80,24,74,64,90,62,78,0.08974561563185382,0.7677956071333256,0.07703966644705709,0.8513637712875362,0.5390830339328502,0.021423752664174373,0.31150442662512723,0.7517304021215522,0.47889394086964554
0,1825,13,28,True,0.3568139618904388,0.4250797871410356,0.46806097093788196,0.4322830955072389,0.3584066547710864,0.49047118159866454,0.43774511904360625,0.6820887819310052,0.9639990536041239,0.9732445960313746,0.6461689754000437,0.81084442219808,0.752054193942357,0.8653493404664963,70,62,72,14,82,34,42,72,80,34,18,80,70,80,median,80,78,74,64,90,62,78,0.15975852352198075,0.7627183057759187,0.10792588186850716,0.8498650416924314,0.5339258596890534,0.018071811625707736,0.3093802867057456,0.7566713979580811,0.48252329712332553
0,1826,13,23,True,0.3692424686748261,0.4258508859086168,0.46778832906589185,0.22139967468340377,0.42841859284024586,0.49078105679638645,0.45707676799518854,0.6830640068190423,0.9638178986056027,0.9470296908025952,0.6437786494837682,0.8108230287519926,0.7512520645552285,0.8634229150059377,66,62,72,14,82,34,42,72,80,34,18,80,72,80,mean,80,78,76,64,90,64,78,0.16838165605132338,0.7648398067840361,0.09300392596466708,0.8546921418844965,0.4206494386032782,0.02010648847274818,0.30948164336346834,0.7465933149201073,0.4538193001618677
0,1827,13,23,True,0.36973706417632446,0.4419034793610283,0.4682856784533893,0.21897760154924148,0.3597067154373221,0.49115969403493775,0.456151815439868,0.68337055077064,0.966793621989422,0.9748006563304045,0.6454430563044627,0.809718687567336,0.7499457750717061,0.8635510433278614,66,62,72,14,86,34,42,26,80,34,18,90,70,80,mean,80,78,74,64,90,64,78,0.0901322722076286,0.7597348255352107,0.09290412827418644,0.8500886776084999,0.5328338551183484,0.019252414072421963,0.3099921201681846,0.7559679579117833,0.45524362183300404
0,1828,13,23,True,0.3701265214492792,0.4258048676527091,0.4683462762931829,0.23620772470475415,0.4271674716524298,0.4911774052000851,0.4574355457645273,0.6815454661666749,0.96288272145022,0.8103445686607728,0.6406726732326763,0.8894336114317005,0.7517914540004067,0.863284227991727,66,62,72,14,86,32,42,72,84,30,18,80,70,80,mean,80,78,74,60,90,64,78,0.15753512266437286,0.7578623037173774,0.14465657479224978,0.8495522185461135,0.5297247305074487,0.019181681058475245,0.998316629458946,0.746929715052018,0.42149362898463993
0,1829,13,23,True,0.36967653406126316,0.42466206181704924,0.4631360925719836,0.22565010311388217,0.4240171946019552,0.49014866991891726,0.43854884490634216,0.6833022953030151,0.9635454291679754,0.806869694043149,0.646434075430728,0.8075272140420506,0.7491075463685937,0.8642397587711781,66,62,72,52,86,32,42,72,80,32,18,90,70,80,mean,80,78,74,64,90,64,78,0.08052187186996188,0.7624568681896644,0.12950304229140983,0.849670261119334,0.4382017685880323,0.017845993214083897,0.3074517770141648,0.754189705890981,0.4562495367788828
0,1830,13,27,True,0.3621681598683261,0.4253055506009087,0.4663816994137364,0.43145056987870956,0.35656680370233296,0.49113782902510233,0.4556363442303517,0.6794931877479168,0.9597752445626465,0.933576620963999,0.6341034166601647,0.8047783352104562,0.7487651395094319,0.8637406864230871,66,62,72,14,86,32,40,72,80,32,18,90,70,80,mean,80,78,74,60,90,64,78,0.1603447100708732,0.7591562747365191,0.1284132841575156,0.8483279065807081,0.4389983166021364,0.01740782385157341,0.3098556448528355,0.7512491769913751,0.4596467730637695
0,1831,13,23,True,0.3716341155131852,0.42610674650334074,0.46493876545573093,0.22264192415274406,0.429049437415384,0.4901886243484522,0.45700862090210304,0.6821205783555856,0.9643435463106415,0.8080585856847184,0.6446883826324002,0.8110445054612857,0.7524541164529343,0.8617231663537116,66,62,72,14,86,32,40,26,80,34,18,90,70,80,mean,84,78,74,64,90,64,78,0.15752981850875797,0.7571236344498399,0.1097819417546696,0.8550077729134059,0.426087391009557,0.019692915359996708,0.3110530589441642,0.758757677742344,0.45550985339011774
0,1832,13,23,True,0.35962134574780147,0.42366122895841374,0.46815167069040176,0.43243619836644376,0.354041897094151,0.4888153847032071,0.4385755521940767,0.6825705598172405,0.9625450923114193,0.9439048540680841,0.6467444013995163,0.8101838586775121,0.7796371004131567,0.8646607464249118,66,62,72,14,86,34,42,72,80,34,22,80,70,80,median,84,78,74,60,90,68,78,0.1596330593100444,0.7544152517072465,0.07935914444283586,0.13903730462033959,0.5298039327484011,0.017949957908998997,0.3131302055741057,0.7540191340491145,0.47234541198865454
0,1833,13,23,True,0.36195716081384166,0.4263017810460493,0.4675525093202233,0.43069538422783943,0.42883612861162734,0.48929935827923837,0.43969564509884546,0.6788441954325661,0.9622793673165475,0.9866229526041279,0.6444114156609067,0.8080819936619116,0.7276606643165671,0.860525309800745,66,62,72,14,86,34,42,28,80,34,22,80,70,80,mean,84,78,74,60,90,68,78,0.16536089977533994,0.7548337355922404,0.125981109159707,0.912661408274003,0.49502576330999126,0.015630468255781668,0.314382195700429,0.746848781917379,0.452881794427899
0,1834,14,23,True,0.36032697011921866,0.4275808517331579,0.47262047396174256,0.22023367562517482,0.4260310329491494,0.48843591393001595,0.4376382186325842,0.6805906252685356,0.9635961809202448,0.9813457528362578,0.650134411065529,0.8116941637773125,0.7500805463281628,0.8378463855313784,66,62,72,14,86,34,42,72,80,34,22,80,72,80,mean,84,76,74,60,90,64,78,0.15328506418028395,0.7567151757837333,0.10345967393765677,0.850394592581298,0.4227991802345364,0.01898573225298565,0.998194550690846,0.7513791538164335,0.4192503896308429
0,1835,14,23,True,0.3624506334205082,0.42616650240282844,0.4678801819104074,0.21322125479082346,0.35919656870082434,0.4900404020899146,0.4383338233966801,0.9549683764708841,0.9621527812861659,0.8299050853575147,0.6499417763324511,0.8096564086045336,0.7509461107862104,0.8625940425255606,66,62,72,14,86,32,42,26,80,34,22,80,72,80,mean,84,76,74,60,90,64,74,0.16584813474398175,0.7531214877930744,0.12847104449949498,0.9135382781176132,0.4236204640517154,0.01703659206825011,0.31185373817302064,0.7575299789926419,0.45087585537254726
0,1836,14,23,True,0.3610173989368077,0.4271391322905932,0.46839894708049234,0.23401872983251495,0.35170632283529113,0.49042474061796776,0.43865306478219684,0.6819948304394908,0.9645124924000147,0.8075719757298471,0.6468225818191452,0.8113016834662461,0.749740623765493,0.8641463203368037,66,62,72,14,86,34,48,72,80,34,22,80,70,80,mean,84,76,74,60,90,68,78,0.15535746848501492,0.7529019803915911,0.09379325806392019,0.8484644338195855,0.496876106498636,0.01695499178463309,0.31398091928798805,0.7537940240710317,0.4617051508729226
0,1837,13,23,True,0.3615329523578188,0.4261000514397703,0.4644914668234745,0.24346950930011088,0.42757412124783534,0.4883780580085342,0.438245996989702,0.6834583407826376,0.961553612991507,0.8044157885422859,0.6475659040009123,0.8911087883487678,0.7826416614705349,0.8670402909320127,66,62,72,14,86,34,42,72,80,34,20,90,70,80,median,84,76,74,60,90,68,78,0.15803520643941554,0.7545456263541327,0.12472654526374882,0.9134821235251056,0.43299975015122466,0.01865974910414472,0.3047417066943935,0.7513873836239305,0.4826776087064181
0,1838,14,23,True,0.3695894792649194,0.423859492925998,0.4658846052540141,0.4316327539562959,0.42608195036055674,0.4912791113713729,0.43804307228492323,0.6816112379118084,0.9646968536278251,0.8085870608625574,0.6432178673239762,0.8123226728307326,0.7813668523071479,0.8641825252931078,66,62,72,14,86,32,40,28,80,30,22,80,70,80,mean,84,76,74,60,90,68,78,0.16668744710747163,0.7505034765374123,0.12583433803712527,0.9123403551806639,0.4951959316300213,0.017875258932448956,0.3108603806671721,0.7532744335970549,0.45477912858558495
0,1839,14,23,True,0.3662921938570399,0.42426503693724765,0.46756747414938393,0.19363055357427714,0.35585513152623915,0.4881704691738261,0.44061968911221316,0.6818484427249837,0.9638180195405147,0.9485864899773788,0.6475887118277169,0.8286950323211801,0.7490690624703886,0.8640101792724308,66,62,72,14,86,32,42,26,82,34,22,80,70,82,mean,84,76,74,60,90,68,78,0.16068801076330305,0.7571273398556058,0.10435065703958896,0.9171136045384829,0.4922989458680803,0.021970736514528126,0.32345403895374136,0.7500015251848804,0.4509919366948643
0,1840,14,23,True,0.35772500035711724,0.4251309530229507,0.46698247708944685,0.4325381573198544,0.42854912178552196,0.4905471323516631,0.4387239758632213,0.680431459017682,0.9664935892626456,0.9366527058048953,0.6502941998888588,0.8096391489712353,0.7520662540102052,0.8645189867820615,66,62,72,14,86,32,48,72,80,34,20,90,70,80,mean,84,76,74,60,90,68,78,0.16010320817849705,0.7539888313583204,0.14045467592151756,0.9141272403263673,0.44032115487513074,0.01953605596581557,0.30598297936109004,0.7478609345209138,0.4530736929885105
0,1841,14,24,True,0.36516726046374753,0.4439041894389095,0.4688191766160191,0.23195751698572598,0.3515396317782298,0.49017075008633304,0.43746382140370677,0.6823646454078656,0.9638500124972029,0.8080248332461027,0.6451696279523229,0.885617403036286,0.7799489913852996,0.8648150988778239,66,62,72,14,86,34,42,74,80,34,20,80,70,80,mean,80,76,74,60,90,68,78,0.08122848094339151,0.753568238493079,0.08105742016913754,0.9161815209787922,0.49313239023296973,0.015216109123724005,0.30920990732911974,0.7537743871349559,0.4518596719918449
0,1842,14,23,True,0.3372592214895528,0.44363236443587084,0.46768303678235584,0.24043981271856787,0.3577755214853353,0.48933403933646824,0.4415390155003854,0.6817885956002138,0.963189974356456,0.8074855631190074,0.6493303791214395,0.6911161489057701,0.7493643994466331,0.8589726527348535,66,62,72,14,86,32,42,74,80,32,22,80,72,80,mean,84,76,74,60,90,68,78,0.15942616943606458,0.7552232235861133,0.10970993154630385,0.9151557515408261,0.42282830035665525,0.018970400902567356,0.30952479490477236,0.7573831778753043,0.45269954361654446
0,1843,14,23,True,0.34931718638250864,0.42381835066252316,0.4682592073791959,0.23588252426950723,0.3591417403692237,0.4909580979001616,0.4382813427467842,0.681595954508502,0.9653984626252471,0.810477263716083,0.6501164542194264,0.8311339762063583,0.7795705184986449,0.863832541272727,66,62,72,14,86,34,48,74,80,32,22,80,70,80,mean,84,76,74,60,90,68,78,0.7638778574616834,0.7525367384056855,0.1080629360481973,0.9126447129907278,0.4304167648648208,0.018577758385668292,0.31151164877694926,0.7539710161525043,0.43903488028376864
0,1844,14,23,True,0.365259068028269,0.4256112598069011,0.465187456848752,0.23464636456493745,0.42880646014456697,0.49073785642079737,0.4348214280894293,0.6801905473397857,0.96606022572267,0.8093661655156741,0.6486269006003391,0.8298592223194754,0.7489545848309914,0.8643374019638969,66,62,72,14,86,32,42,72,82,34,22,80,70,80,mean,84,76,74,60,90,68,78,0.16060805217959137,0.7526465690467451,0.07439785553483878,0.9139745776414017,0.4957768539047333,0.01764897176588995,0.31251739698539194,0.7526059461146518,0.45285215419919833
0,1845,14,23,True,0.359416131712372,0.42419089836134405,0.46587507459739147,0.22629958677970038,0.4261783680688352,0.49021141769183985,0.4395527051958951,0.6840829779906572,0.9609170899574759,0.8104528173762169,0.6504452306909453,0.8108912059465623,0.7792649810852207,0.8637411960247678,66,62,72,14,86,32,42,72,82,34,22,80,70,80,median,84,76,74,60,90,68,78,0.1565390413744707,0.7558413483738106,0.12540735436074799,0.9131330732543615,0.49187109621237673,0.01589378282847473,0.3152034050423036,0.7580117618031105,0.48314569630342435
0,1846,14,23,True,0.3607972383567048,0.42556536029328434,0.46269895649709925,0.43180687913387134,0.3550759066159918,0.48873374322457325,0.43891875576379336,0.6787917441222808,0.9625558154023546,0.9782223955657933,0.64786047077579,0.81078627500553,0.752375561507347,0.8658242233859542,66,62,72,52,86,32,42,72,80,32,20,80,70,80,mean,84,76,74,60,90,68,78,0.15604168701717516,0.749239254335182,0.09741580905553189,0.9099040379192027,0.4944452654899713,0.017642630092716518,0.31194806446384515,0.7538397396790735,0.4542388585837173
0,1847,14,23,True,0.36828336662280653,0.4233113643437115,0.46141116584742675,0.21571395526409964,0.43007212172460874,0.48974007669921454,0.435093262310482,0.6799140165555757,0.9627992848159884,0.9766265849232312,0.6477015367816553,0.8082268588175079,0.7507965210293935,0.8629852429784447,66,62,72,14,86,32,42,72,80,34,22,80,70,80,mean,84,76,74,60,90,68,78,0.765934373510621,0.7510961775937547,0.09397360852704181,0.13728456829547586,0.5246058448024262,0.01401692249609057,0.3058204357975595,0.7513778771506957,0.44762655923719874
0,1848,14,23,True,0.36966811107893194,0.42532311668596795,0.46434027386504023,0.22779879960156557,0.3559128461031412,0.49057495870832785,0.43814978919771214,0.6795857482273803,0.9644476816625024,0.9819359372539816,0.6481982588466727,0.8101039201903157,0.7816850446549941,0.8608859161799599,66,62,72,14,86,32,42,72,80,34,22,90,70,80,mean,84,76,74,60,90,68,78,0.16115012531581252,0.750351754629131,0.12576873630863,0.9128709764811193,0.494230289451307,0.017008408119738257,0.31061968162245546,0.7603764540397987,0.4541778256214248
0,1849,14,23,True,0.3666597396806762,0.4219004623737212,0.4641617704563925,0.43182031270499854,0.35492491624488415,0.49044430234290304,0.43727354059723017,0.9385550223860349,0.9679004632462372,0.8013085474216451,0.6308245025996801,0.8099909965017335,0.7500664544372754,0.8678071412090682,66,62,74,14,86,32,42,72,80,32,22,80,70,80,mean,84,76,74,60,90,68,78,0.1567936995960562,0.7483657854927326,0.1074143389712178,0.9104743225174126,0.49855326113221454,0.01944798749526217,0.3092888893515436,0.7520894376856462,0.4546973029250066
0,1850,14,23,True,0.35132842561005356,0.42255886049440267,0.46510430725003893,0.22732371792895165,0.4274543112004475,0.4894945366860418,0.43758197484573746,0.6784789369439048,0.9652185599157471,0.9737100893878401,0.6488745718695428,0.809274449641328,0.7508835818174043,0.8648871044104626,66,62,72,52,86,32,42,72,80,34,20,90,70,80,mean,84,76,74,60,90,68,78,0.08943395655856098,0.7516995038612871,0.10248844313371326,0.9142970564918895,0.4249718948090734,0.01898333852147252,0.3005073557316044,0.7521608519496458,0.45058614554387055
